ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
42,Pennsylvania,PA,42067,Juniata,42067,"Juniata County, Pennsylvania",391.390627125674,24657,0,11257,61,9380,186,4743,592,335,81,1828,218,2934,321,2801,633,4984,59,5538,11,3309,335,252,68,414,125,1581,149,463,127,1156,139,309,108,656,171,274,98,19.5,2.4,2.8,0.7,19.5,2.3,16.9,1.9,11.5,2.6,20.2,0.2,22.5,0.0,13.5,1.4,2.7,0.7,1.8,0.5,6.4,0.6,4.1,1.1,10.3,1.2,3.3,1.1,7.0,1.8,1.1,0.4,0.4242,0.0303,0.1364,1.0,0.9697,2.5606,0.5152,0.4697,0.9242,0.1818,0.0,0.803,2.3787,0.4394,0.3182,0.3182,0.3182,0.5303,0.697,1.0,0.3939,0.0606,2.6818,0.6212,7.9393,0.5455,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,4,18641,5030,749,311,84,963,0,75,80,0,20,0,20,219,91,13,13,20.6,0.1,1.3,0.3,3.9,0.0,0.3,0.3,0.0,0.1,0.0,0.1,0.9,0.4,0.1,0.1
42,Pennsylvania,PA,42069,Lackawanna,42069,"Lackawanna County, Pennsylvania",459.01269858784,210162,0,100576,267,87737,898,45999,2148,4376,483,23811,1042,12652,843,9038,911,41918,21,42875,0,32213,1088,5947,630,3854,504,33523,813,5080,434,2203,276,1406,314,8675,708,7897,574,22.7,1.1,4.2,0.5,27.1,1.2,8.5,0.6,4.4,0.4,19.9,0.1,20.4,0.0,15.6,0.5,6.8,0.7,1.9,0.3,16.0,0.4,5.1,0.4,2.2,0.3,1.6,0.4,9.9,0.8,3.8,0.3,0.6515,0.1818,0.9091,0.2879,0.197,2.2273,0.3485,0.4394,0.6515,0.4545,0.8788,0.8182,3.2424,0.9545,0.7273,0.7273,0.7273,0.5909,0.1061,0.8333,0.8485,0.5909,2.9697,0.803,9.1667,0.7576,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,216717,25499,1443,5625,425,16882,0,6220,254,66,31,89,67,4268,591,373,373,12.6,0.0,2.7,0.2,8.0,0.0,3.0,0.1,0.0,0.1,0.0,0.1,2.0,0.3,0.2,0.1
42,Pennsylvania,PA,42071,Lancaster,42071,"Lancaster County, Pennsylvania",943.923494618464,543050,0,212160,351,204003,726,83670,4181,10273,989,51440,1763,52694,1839,62745,3177,97717,70,127835,35,61765,1967,8643,648,11450,1102,101369,1840,17412,1009,7052,512,4259,491,19357,1119,11580,910,15.8,0.8,3.6,0.3,25.2,0.9,14.4,0.5,11.7,0.6,18.0,0.1,23.5,0.0,11.5,0.4,4.2,0.3,2.3,0.2,18.7,0.3,8.2,0.5,3.3,0.2,2.1,0.2,9.5,0.6,2.1,0.2,0.1364,0.1061,0.7727,0.9545,0.9848,2.9545,0.7121,0.1667,1.0,0.0606,0.2121,0.9242,2.3636,0.4091,0.7879,0.7879,0.7879,0.8636,0.1818,0.9242,0.7879,0.3182,3.0757,0.8333,9.1817,0.7727,0,0,0,1,1,2,0,1,0,0,1,2,0,0,0,0,1,0,0,1,5,533329,91318,3714,18166,899,58450,0,12359,463,233,112,75,66,10765,1201,1321,1321,17.2,0.0,3.3,0.2,10.8,0.0,2.3,0.1,0.0,0.1,0.0,0.1,2.0,0.2,0.2,0.2
42,Pennsylvania,PA,42073,Lawrence,42073,"Lawrence County, Pennsylvania",357.36490304546,86148,0,41317,179,37300,474,19256,1119,2687,377,9055,626,5388,423,4551,528,18952,68,17182,24,14699,648,2591,320,334,149,7375,536,1593,218,3034,349,263,88,2979,316,2226,385,22.9,1.3,6.4,0.9,24.3,1.6,8.7,0.7,5.3,0.6,22.0,0.1,19.9,0.0,17.3,0.8,6.9,0.9,0.4,0.2,8.6,0.6,3.9,0.5,7.3,0.8,0.7,0.2,8.0,0.9,2.6,0.4,0.6818,0.8636,0.6818,0.3333,0.4242,2.9847,0.7273,0.7576,0.5152,0.7576,0.8939,0.2879,3.2122,0.9242,0.5,0.5,0.5,0.5,0.5152,0.0758,0.5758,0.4091,2.0759,0.2879,8.7728,0.6818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77431,12066,952,3054,343,1316,0,292,84,36,33,0,26,2650,401,27,27,14.4,0.1,3.5,0.4,1.5,0.0,0.3,0.1,0.0,0.1,0.0,0.1,3.1,0.5,0.0,0.1
42,Pennsylvania,PA,42075,Lebanon,42075,"Lebanon County, Pennsylvania",361.835069221024,140410,0,57970,183,53857,508,25031,1745,3465,563,13711,834,11913,955,11795,1098,27278,132,31967,0,18661,921,3248,379,2862,501,26264,515,2829,412,3123,327,1178,264,3340,454,3366,451,18.3,1.3,4.9,0.8,25.5,1.5,12.3,1.0,8.5,0.8,19.4,0.1,22.8,0.0,13.5,0.7,6.0,0.7,2.2,0.4,18.7,0.4,4.9,0.7,5.4,0.6,2.2,0.5,6.2,0.8,2.4,0.3,0.303,0.4242,0.803,0.8788,0.8788,3.2878,0.8485,0.3636,0.9848,0.1818,0.7879,0.9091,3.2272,0.9394,0.7879,0.7879,0.7879,0.5758,0.3788,0.9545,0.2879,0.3636,2.5606,0.5152,9.8635,0.9091,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,1,3,126195,18705,1647,2828,246,19028,0,2048,158,90,76,21,25,1966,349,283,283,13.6,0.0,2.0,0.2,13.6,0.0,1.5,0.1,0.1,0.1,0.0,0.1,1.4,0.2,0.2,0.2
42,Pennsylvania,PA,42077,Lehigh,42077,"Lehigh County, Pennsylvania",345.331938462164,367338,0,146699,395,140072,743,74214,2984,11834,1107,40987,1509,26252,1206,22394,1671,61356,50,83396,54,47098,1779,10745,769,16424,1420,135213,1450,15572,938,2819,294,3068,476,11513,899,9233,944,20.7,0.8,6.2,0.6,29.3,1.1,10.5,0.5,6.2,0.5,16.7,0.1,22.7,0.0,13.0,0.5,7.7,0.5,4.8,0.4,36.8,0.4,10.6,0.6,1.9,0.2,2.2,0.3,8.2,0.6,2.5,0.3,0.5,0.8182,0.9848,0.6818,0.6667,3.6515,0.9394,0.0606,0.9545,0.1515,0.9545,0.9848,3.1059,0.8939,0.9848,0.9848,0.9848,0.9242,0.0606,0.9545,0.6061,0.3788,2.9242,0.7727,10.6664,0.9848,0,0,1,0,0,1,0,1,0,1,1,3,1,1,1,0,1,0,0,2,7,397052,37464,2385,20763,730,93175,0,12163,610,297,119,112,60,7754,986,949,949,10.5,0.0,5.7,0.2,25.4,0.0,3.3,0.2,0.1,0.1,0.0,0.1,2.1,0.3,0.3,0.1
42,Pennsylvania,PA,42079,Luzerne,42079,"Luzerne County, Pennsylvania",889.662582480614,317547,0,150235,344,130039,891,72071,2464,9716,681,31501,1265,22351,950,16606,1312,63077,41,62857,29,48801,1599,9811,694,7984,814,62699,913,8267,672,4341,477,1407,266,13859,899,12021,702,23.6,0.8,6.0,0.4,24.2,1.0,9.8,0.4,5.4,0.4,19.9,0.1,19.8,0.0,15.8,0.5,7.5,0.5,2.7,0.3,19.7,0.3,5.5,0.4,2.9,0.3,1.1,0.2,10.7,0.7,3.8,0.2,0.7576,0.7576,0.6667,0.5303,0.4545,3.1667,0.7879,0.4394,0.4848,0.5,0.9242,0.9545,3.3029,0.9697,0.8182,0.8182,0.8182,0.6364,0.1667,0.3333,0.9394,0.5909,2.6667,0.6061,9.9545,0.9394,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,1,3,326401,41405,2308,12211,468,41053,0,3740,316,381,82,77,39,5076,601,161,161,13.6,0.0,3.8,0.1,12.9,0.0,1.2,0.1,0.1,0.1,0.0,0.1,1.6,0.2,0.1,0.1
42,Pennsylvania,PA,42081,Lycoming,42081,"Lycoming County, Pennsylvania",1228.918950759356,114014,0,53533,223,46160,551,22690,1361,2818,454,12057,760,7673,553,6177,807,22059,58,23345,0,17568,890,2689,425,316,146,11528,662,3033,409,3048,255,549,153,4215,439,6448,526,21.2,1.3,5.1,0.8,26.1,1.6,9.5,0.7,5.6,0.7,19.3,0.1,20.5,0.0,15.9,0.8,5.8,0.9,0.3,0.1,10.1,0.6,5.7,0.8,5.7,0.5,1.2,0.3,9.1,0.9,5.7,0.5,0.5455,0.5,0.8485,0.4848,0.5152,2.894,0.697,0.3333,0.7121,0.5303,0.7424,0.1667,2.4848,0.5303,0.6061,0.6061,0.6061,0.697,0.3939,0.4091,0.7273,0.7879,3.0152,0.8182,9.0001,0.7424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115052,15429,1205,5351,347,2362,0,863,89,165,72,39,61,2597,516,151,151,14.3,0.1,4.7,0.3,2.1,0.0,0.8,0.1,0.1,0.1,0.0,0.1,2.3,0.5,0.1,0.1
42,Pennsylvania,PA,42083,McKean,42083,"McKean County, Pennsylvania",979.6936124767,41021,0,21260,223,17059,337,10324,859,1224,232,3644,334,2402,314,1588,330,7980,69,8134,77,7560,482,896,167,182,169,2874,250,664,134,1918,228,98,48,1439,232,2771,414,27.1,2.2,6.5,1.2,21.4,1.9,8.2,1.1,4.1,0.8,19.5,0.2,19.8,0.2,19.3,1.2,5.3,1.0,0.5,0.4,7.0,0.6,3.1,0.6,9.0,1.1,0.6,0.3,8.4,1.4,6.8,1.0,0.9697,0.8788,0.3182,0.2424,0.1364,2.5455,0.5,0.3939,0.4848,0.9394,0.5909,0.4091,2.8181,0.7121,0.3788,0.3788,0.3788,0.3182,0.6364,0.0303,0.6515,0.8636,2.5,0.5,8.2424,0.5909,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,40306,6681,908,921,131,910,0,172,81,49,35,20,20,653,157,149,149,17.5,0.2,2.2,0.3,2.2,0.0,0.4,0.2,0.1,0.1,0.0,0.1,1.6,0.4,0.4,0.3
42,Pennsylvania,PA,42085,Mercer,42085,"Mercer County, Pennsylvania",672.520082164664,110519,0,52303,264,46821,542,23747,1415,2952,376,9714,699,7953,688,5916,643,23997,63,21454,0,19825,863,2824,355,472,128,11175,499,3064,330,4151,423,567,157,4878,464,7098,495,23.0,1.4,5.8,0.7,20.7,1.5,10.1,0.9,5.6,0.6,21.7,0.1,19.4,0.0,18.6,0.8,6.0,0.8,0.4,0.1,10.1,0.5,5.9,0.6,7.9,0.8,1.2,0.3,10.4,1.0,6.4,0.4,0.7273,0.7121,0.2727,0.5606,0.5152,2.7879,0.6212,0.7424,0.3333,0.8788,0.7879,0.2879,3.0303,0.8485,0.6061,0.6061,0.6061,0.7424,0.5758,0.4091,0.9091,0.8182,3.4546,0.9545,9.8789,0.9242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,110687,15773,1325,6498,271,1681,0,821,145,139,79,2,3,1925,357,109,109,15.3,0.1,5.9,0.2,1.5,0.0,0.7,0.1,0.1,0.1,0.0,0.1,1.7,0.3,0.1,0.1
42,Pennsylvania,PA,42087,Mifflin,42087,"Mifflin County, Pennsylvania",411.045059473908,46179,0,21909,79,19075,295,10822,1081,793,167,4241,401,4940,487,5596,751,9992,97,10315,85,6758,451,930,187,257,136,2053,247,625,152,1905,310,300,118,1799,232,677,167,23.8,2.4,3.5,0.7,22.2,2.1,15.2,1.5,12.3,1.6,21.6,0.2,22.3,0.2,14.8,1.0,4.9,1.0,0.6,0.3,4.4,0.5,2.9,0.7,8.7,1.4,1.6,0.6,9.4,1.2,1.5,0.4,0.7879,0.0758,0.4848,0.9697,1.0,3.3182,0.8636,0.7273,0.8788,0.3788,0.4091,0.5303,2.9243,0.7576,0.1212,0.1212,0.1212,0.2424,0.6212,0.8333,0.7727,0.1667,2.6363,0.5909,9.0,0.7121,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41845,10429,975,266,81,751,0,166,62,116,27,4,7,733,193,17,17,22.9,0.1,0.6,0.2,1.6,0.0,0.4,0.1,0.3,0.1,0.0,0.1,1.6,0.4,0.0,0.1
42,Pennsylvania,PA,42089,Monroe,42089,"Monroe County, Pennsylvania",608.35657573839,168824,0,81648,147,59950,1052,30628,2458,5327,712,16751,1090,12295,989,11821,1298,29373,54,33149,33,24541,1368,3303,478,2724,481,59366,1536,1823,345,3061,452,1173,280,2905,471,2284,354,18.4,1.5,6.2,0.8,27.9,1.8,10.4,0.8,7.0,0.8,17.4,0.1,19.6,0.0,14.6,0.8,5.5,0.8,1.7,0.3,35.2,0.9,2.2,0.4,3.7,0.6,2.0,0.5,4.8,0.8,1.4,0.2,0.3182,0.8182,0.9242,0.6667,0.7727,3.5,0.9091,0.1061,0.4242,0.3636,0.6515,0.7879,2.3333,0.3939,0.9545,0.9545,0.9545,0.1818,0.197,0.9091,0.0455,0.1364,1.4698,0.0303,8.2576,0.6061,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,3,153033,13957,1763,21715,929,28024,0,4061,348,260,98,9,18,3864,734,1433,1433,8.4,0.0,12.9,0.6,16.6,0.0,2.4,0.2,0.2,0.1,0.0,0.1,2.3,0.4,0.8,0.5
42,Pennsylvania,PA,42091,Montgomery,42091,"Montgomery County, Pennsylvania",482.970298344088,827180,0,336189,401,318648,1229,79283,3324,20402,1298,73737,2057,32898,2045,28680,2084,146901,35,178562,75,82584,2399,15934,974,14790,1058,208018,2731,50069,1468,2626,337,4105,536,17867,933,22286,942,9.8,0.4,4.5,0.3,23.1,0.6,5.6,0.4,3.5,0.3,17.8,0.1,21.6,0.0,10.2,0.3,5.0,0.3,1.9,0.1,25.1,0.3,14.9,0.4,0.8,0.1,1.3,0.2,5.6,0.3,2.7,0.1,0.0152,0.2576,0.5455,0.0606,0.0606,0.9395,0.0303,0.1364,0.803,0.0303,0.4394,0.8182,2.2273,0.3333,0.8939,0.8939,0.8939,0.9697,0.0455,0.5152,0.197,0.4394,2.1668,0.3485,6.2275,0.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,945580,48282,2906,74909,1131,44108,0,63354,1048,386,124,221,96,21668,1561,3372,3372,6.0,0.0,9.1,0.1,5.3,0.0,7.7,0.1,0.0,0.1,0.0,0.1,2.6,0.2,0.4,0.2
42,Pennsylvania,PA,42093,Montour,42093,"Montour County, Pennsylvania",130.240913902814,18178,0,8223,84,7475,212,3130,437,150,52,1775,279,1178,199,1045,228,3840,46,3715,60,2387,288,440,152,78,80,1645,76,299,117,548,101,110,93,972,182,836,169,18.1,2.5,1.7,0.6,23.7,3.7,8.9,1.5,6.0,1.3,21.1,0.3,20.4,0.3,13.7,1.6,5.9,2.0,0.5,0.5,9.0,0.4,3.6,1.4,6.7,1.2,1.5,1.2,13.0,2.4,4.6,0.9,0.2879,0.0,0.6061,0.3788,0.6364,1.9092,0.2273,0.6212,0.6515,0.2576,0.7727,0.4091,2.7121,0.6364,0.5303,0.5303,0.5303,0.4242,0.4242,0.7879,0.9697,0.7121,3.3181,0.9242,8.4697,0.6212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,25736,2760,401,366,37,483,0,645,30,21,20,0,17,125,52,5,5,15.9,0.2,2.0,0.2,2.7,0.0,3.5,0.2,0.1,0.1,0.0,0.2,0.7,0.3,0.0,0.1
42,Pennsylvania,PA,42095,Northampton,42095,"Northampton County, Pennsylvania",369.787511728504,304233,0,123556,271,115300,726,43830,2529,7246,740,30485,1406,18663,986,13477,1253,57836,52,60669,29,36685,1531,6039,490,5960,707,73688,1120,9176,719,2522,326,1333,319,7929,670,11208,659,15.0,0.9,4.6,0.5,26.4,1.2,8.7,0.5,4.5,0.4,19.0,0.1,19.9,0.0,12.2,0.5,5.2,0.4,2.1,0.2,24.2,0.4,7.4,0.6,2.0,0.3,1.2,0.3,6.9,0.6,3.7,0.2,0.0909,0.3182,0.8939,0.3333,0.2273,1.8636,0.2121,0.303,0.5152,0.1061,0.5758,0.8939,2.394,0.4697,0.8788,0.8788,0.8788,0.8182,0.0909,0.4091,0.3788,0.5758,2.2728,0.4091,7.4092,0.3636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289179,30338,1809,15898,653,41754,0,8624,295,215,59,145,45,6398,731,654,654,10.4,0.0,5.2,0.2,13.7,0.0,2.8,0.1,0.1,0.1,0.0,0.1,2.1,0.2,0.2,0.1
42,Pennsylvania,PA,42097,Northumberland,42097,"Northumberland County, Pennsylvania",457.663806463008,91234,0,45522,195,39048,493,19828,1302,1831,268,8402,594,7249,604,3853,576,19318,84,17913,30,14983,825,2218,334,476,204,7449,330,2207,322,2134,276,513,157,3928,376,3845,387,22.7,1.5,4.2,0.6,21.5,1.5,10.9,0.9,4.4,0.7,21.2,0.1,19.6,0.0,17.1,0.9,5.7,0.9,0.6,0.2,8.2,0.4,4.8,0.7,4.7,0.6,1.3,0.4,10.1,0.9,4.2,0.4,0.6515,0.1818,0.3485,0.7424,0.197,2.1212,0.3182,0.6515,0.4242,0.7121,0.7121,0.5303,3.0302,0.8333,0.4545,0.4545,0.4545,0.5606,0.2879,0.5152,0.8788,0.6818,2.9243,0.7879,8.5302,0.6515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77851,15303,1087,1984,149,3395,0,320,75,65,43,26,29,1453,197,206,206,17.5,0.1,2.2,0.2,3.7,0.0,0.4,0.1,0.1,0.1,0.0,0.1,1.6,0.2,0.2,0.2
42,Pennsylvania,PA,42099,Perry,42099,"Perry County, Pennsylvania",551.449238638916,46133,0,20934,71,18512,238,7337,560,802,125,3427,312,3912,274,4142,492,8497,36,9904,54,6264,434,839,169,192,98,2280,171,314,62,2474,279,328,110,985,174,594,168,16.1,1.2,3.4,0.5,18.5,1.7,11.9,0.8,9.1,1.1,18.4,0.1,21.5,0.1,13.7,1.0,4.5,0.9,0.4,0.2,4.9,0.4,1.5,0.3,11.8,1.3,1.8,0.6,5.3,0.9,1.3,0.4,0.1818,0.0606,0.0455,0.8333,0.8939,2.0151,0.2879,0.197,0.7879,0.2576,0.2879,0.2879,1.8183,0.1515,0.197,0.197,0.197,0.0606,0.803,0.8788,0.1212,0.1061,1.9697,0.2424,6.0001,0.1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29950,7118,722,413,76,986,0,158,60,85,35,0,23,607,104,31,31,15.6,0.1,0.9,0.2,2.1,0.0,0.3,0.1,0.2,0.1,0.0,0.1,1.3,0.2,0.1,0.1
42,Pennsylvania,PA,42101,Philadelphia,42101,"Philadelphia County, Pennsylvania",134.35640485066799,1581531,0,689121,723,613125,2185,514942,9760,68786,3143,216956,3936,154344,3932,119436,3793,217403,32,343874,0,261646,4835,60523,2312,88398,3480,1041705,6353,108149,2340,1773,457,16918,1272,176020,3055,47468,1807,33.5,0.6,8.8,0.4,35.4,0.6,14.3,0.4,7.6,0.2,13.7,0.1,21.7,0.0,16.7,0.3,9.9,0.4,6.0,0.2,65.9,0.4,15.7,0.3,0.3,0.1,2.8,0.2,28.7,0.5,3.0,0.1,1.0,0.9848,1.0,0.9394,0.8485,4.7727,1.0,0.0,0.8182,0.6515,1.0,1.0,3.4697,0.9848,1.0,1.0,1.0,0.9848,0.0,0.9848,1.0,0.5152,3.4848,0.9697,12.7272,1.0,1,1,1,1,0,4,0,0,0,1,1,2,1,1,1,0,1,1,0,3,10,1667263,240324,7991,634204,3567,238112,0,116441,1146,3206,455,380,108,42880,3521,6482,6482,15.7,0.0,40.1,0.2,15.1,0.0,7.4,0.1,0.2,0.1,0.0,0.1,2.7,0.2,0.4,0.1
42,Pennsylvania,PA,42103,Pike,42103,"Pike County, Pennsylvania",544.895187304872,55660,0,39049,78,22717,596,8898,918,2122,389,6593,658,3154,452,3047,546,12375,150,9909,24,9348,697,1165,241,246,130,11377,542,340,92,1669,295,249,113,1066,310,316,74,16.1,1.7,7.8,1.5,29.0,2.8,7.6,1.1,5.5,1.0,22.2,0.3,17.8,0.0,16.9,1.3,5.1,1.1,0.5,0.2,20.4,1.0,0.9,0.2,4.3,0.8,1.1,0.5,4.7,1.4,0.6,0.1,0.1818,0.9697,0.9545,0.2121,0.4848,2.8029,0.6515,0.7879,0.0909,0.697,0.5152,0.4091,2.5001,0.5455,0.8333,0.8333,0.8333,0.0,0.2576,0.3333,0.0303,0.0152,0.6364,0.0,6.7727,0.2576,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,45219,5048,785,2966,310,6252,0,698,104,22,28,15,24,1279,397,145,145,9.1,1.4,5.3,0.6,11.2,0.0,1.3,0.2,0.0,0.1,0.0,0.1,2.3,0.7,0.3,0.3
42,Pennsylvania,PA,42105,Potter,42105,"Potter County, Pennsylvania",1081.248831570336,16685,0,13011,97,6630,166,3921,319,502,82,1461,129,1349,130,1108,160,4001,30,3409,12,3034,195,335,74,109,79,613,68,226,55,1850,114,93,42,512,85,271,111,23.9,1.9,6.8,1.1,22.0,1.9,11.1,1.1,6.7,1.0,24.0,0.2,20.4,0.1,18.4,1.2,5.1,1.1,0.7,0.5,3.7,0.4,1.7,0.4,14.2,0.9,1.4,0.6,7.7,1.3,1.6,0.7,0.803,0.9091,0.4545,0.7576,0.7273,3.6515,0.9394,0.9545,0.6515,0.8636,0.5152,0.6061,3.5909,1.0,0.0606,0.0606,0.0606,0.1061,0.8939,0.6061,0.5303,0.2273,2.3637,0.4394,9.6667,0.8636,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,15011,2530,241,57,31,231,0,70,21,27,19,0,17,222,47,6,6,15.4,0.1,0.3,0.2,1.4,0.0,0.4,0.1,0.2,0.1,0.0,0.2,1.3,0.3,0.0,0.1
